timestamp,altitude,velocity,filteredAltitude,filteredVelocity,lda,lowv,apogee,no,drogue,main
56.65,6810.00,-90.00,7030.54,-110.27,0,0,0,0,0,0
57.15,6832.00,44.00,6990.83,-79.41,0,0,0,0,0,0
57.65,6724.00,-216.00,6937.46,-106.73,0,0,0,0,0,0
58.15,6667.00,-114.00,6883.37,-108.19,0,0,0,0,0,0
58.65,6663.00,-8.00,6839.30,-88.15,0,0,0,0,0,0
59.15,6583.00,-160.00,6788.04,-102.52,0,0,0,0,0,0
59.65,6553.00,-60.00,6741.03,-94.01,0,0,0,0,0,0
60.15,6488.00,-130.00,6690.42,-101.21,0,0,0,0,0,0
60.65,6424.00,-128.00,6637.14,-106.57,0,0,0,0,0,0
61.15,6380.00,-88.00,6585.71,-102.86,0,0,0,0,0,0
61.65,6364.00,-32.00,6541.37,-88.68,0,0,0,0,0,0
62.15,6317.00,-94.00,6496.50,-89.75,0,0,0,0,0,0
62.65,6254.00,-126.00,6448.00,-97.00,0,0,0,0,0,0
63.15,6161.00,-186.00,6390.60,-114.80,0,0,0,0,0,0
63.65,6130.00,-62.00,6338.48,-104.24,0,0,0,0,0,0
64.15,6089.00,-82.00,6288.58,-99.79,0,0,0,0,0,0
64.65,6079.00,-20.00,6246.67,-83.83,0,0,0,0,0,0
65.15,6028.00,-102.00,6202.93,-87.47,0,0,0,0,0,0
65.65,5967.00,-122.00,6155.75,-94.37,0,0,0,0,0,0
66.15,5938.00,-58.00,6112.20,-87.10,0,0,0,0,0,0
66.65,5883.00,-110.00,6066.36,-91.68,0,0,0,0,0,0
67.15,5838.00,-90.00,6020.69,-91.34,0,0,0,0,0,0
67.65,5800.00,-76.00,5976.55,-88.27,0,0,0,0,0,0
68.15,5776.00,-48.00,5936.44,-80.22,0,0,0,0,0,0
68.65,5717.00,-118.00,5892.55,-87.78,0,0,0,0,0,0
69.15,5693.00,-48.00,5852.64,-79.82,0,0,0,0,0,0
69.65,5614.00,-158.00,5804.91,-95.46,0,0,0,0,0,0
70.15,5577.00,-74.00,5759.33,-91.17,0,0,0,0,0,0
70.65,5540.00,-74.00,5715.46,-87.73,0,0,0,0,0,0
71.15,5500.00,-80.00,5672.37,-86.19,0,0,0,0,0,0
71.65,5405.00,-190.00,5618.90,-106.95,0,0,0,0,0,0
72.15,5396.00,-18.00,5574.32,-89.16,0,0,0,0,0,0
72.65,5388.00,-16.00,5537.05,-74.53,0,0,0,0,0,0
73.15,5257.00,-262.00,5481.04,-112.02,0,0,0,0,0,0
73.65,5280.00,46.00,5440.83,-80.42,0,0,0,0,0,0
74.15,5174.00,-212.00,5387.47,-106.73,0,0,0,0,0,0
74.65,5147.00,-54.00,5339.37,-96.19,0,0,0,0,0,0
75.15,5059.00,-176.00,5283.30,-112.15,0,0,0,0,0,0
75.65,5086.00,54.00,5243.84,-78.92,0,0,0,0,0,0
76.15,5069.00,-34.00,5208.87,-69.94,0,0,0,0,0,0
76.65,4975.00,-188.00,5162.10,-93.55,0,0,0,0,0,0
77.15,4887.00,-176.00,5107.08,-110.04,0,0,0,0,0,0
77.65,4864.00,-46.00,5058.46,-97.23,0,0,0,0,0,0
78.15,4831.00,-66.00,5012.97,-90.98,0,0,0,0,0,0
78.65,4779.00,-104.00,4966.18,-93.59,0,0,0,0,0,0
79.15,4722.00,-114.00,4917.34,-97.67,0,0,0,0,0,0
79.65,4747.00,50.00,4883.27,-68.14,0,0,0,0,0,0
80.15,4711.00,-72.00,4848.82,-68.91,0,0,0,0,0,0
80.65,4611.00,-200.00,4801.25,-95.13,0,0,0,0,0,0
81.15,4596.00,-30.00,4760.20,-82.10,0,0,0,0,0,0
81.65,4467.00,-258.00,4701.56,-117.28,0,0,0,0,0,0
82.15,4460.00,-14.00,4653.25,-96.63,0,0,0,0,0,0
82.65,4412.00,-96.00,4605.00,-96.50,0,0,0,0,0,0
83.15,4366.00,-92.00,4557.20,-95.60,0,0,0,0,0,0
83.65,4332.00,-68.00,4512.16,-90.08,0,0,0,0,0,0
84.15,4263.00,-138.00,4462.33,-99.66,0,0,0,0,0,0
84.65,4190.00,-146.00,4407.86,-108.93,0,0,0,0,0,0
85.15,4190.00,0.00,4364.29,-87.14,0,0,0,0,0,0
85.65,4149.00,-82.00,4321.23,-86.12,0,0,0,0,0,0
86.15,4058.00,-182.00,4268.59,-105.29,0,0,0,0,0,0
86.65,4056.00,-4.00,4226.07,-85.03,0,0,0,0,0,0
87.15,4024.00,-64.00,4185.65,-80.83,0,0,0,0,0,0
87.65,4032.00,16.00,4154.92,-61.46,0,0,0,0,0,0
88.15,3917.00,-230.00,4107.34,-95.17,0,0,0,0,0,0
88.65,3894.00,-46.00,4064.67,-85.34,0,0,0,0,0,0
89.15,3817.00,-154.00,4015.14,-99.07,0,0,0,0,0,0
89.65,3806.00,-22.00,3973.31,-83.65,0,0,0,0,0,0
90.15,3724.00,-164.00,3923.45,-99.72,0,0,0,0,0,0
90.65,3704.00,-40.00,3879.56,-87.78,0,0,0,0,0,0
91.15,3642.00,-124.00,3832.05,-95.02,0,0,0,0,0,0
91.65,3601.00,-82.00,3785.84,-92.42,0,0,0,0,0,0
92.15,3560.00,-82.00,3740.67,-90.33,0,0,0,0,0,0
92.65,3508.00,-104.00,3694.14,-93.07,0,0,0,0,0,0
93.15,3486.00,-44.00,3652.51,-83.25,0,0,0,0,0,0
93.65,3427.00,-118.00,3607.41,-90.20,0,0,0,0,0,0
94.15,3397.00,-60.00,3565.33,-84.16,0,0,0,0,0,0
94.65,3339.00,-116.00,3520.06,-90.53,0,0,0,0,0,0
95.15,3321.00,-36.00,3480.25,-79.62,0,0,0,0,0,0
95.65,3279.00,-84.00,3440.00,-80.50,0,0,0,0,0,0
96.15,3257.00,-44.00,3403.40,-73.20,0,0,0,0,0,0
96.65,3202.00,-110.00,3363.12,-80.56,0,0,0,0,0,0
97.15,3177.00,-50.00,3325.90,-74.45,0,0,0,0,0,0
97.65,3085.00,-184.00,3277.72,-96.36,0,0,0,0,0,0
98.15,3026.00,-118.00,3227.37,-100.69,0,0,0,0,0,0
98.65,2998.00,-56.00,3181.50,-91.75,0,0,0,0,0,0
99.15,3001.00,6.00,3145.40,-72.20,0,0,0,0,0,0
99.65,2951.00,-100.00,3106.52,-77.76,0,0,0,0,0,0
100.15,2884.00,-134.00,3062.02,-89.01,0,0,0,0,0,0
100.65,2800.00,-168.00,3009.61,-104.81,0,0,0,0,0,0
101.15,2841.00,82.00,2975.89,-67.44,0,0,0,0,0,0
101.65,2746.00,-190.00,2929.91,-91.96,0,0,0,0,0,0
102.15,2716.00,-60.00,2887.13,-85.56,0,0,0,0,0,0
102.65,2663.00,-106.00,2842.30,-89.65,0,0,0,0,0,0
103.15,2578.00,-170.00,2789.44,-105.72,0,0,0,0,0,0
103.65,2545.00,-66.00,2740.55,-97.78,0,0,0,0,0,0
104.15,2485.00,-120.00,2689.44,-102.22,0,0,0,0,0,0
104.65,2476.00,-18.00,2646.75,-85.38,0,0,0,0,0,0
105.15,2471.00,-10.00,2611.60,-70.30,0,0,0,0,0,0
105.65,2462.00,-18.00,2581.68,-59.84,0,0,0,0,0,0
106.15,2441.00,-42.00,2553.55,-56.27,0,0,0,0,0,0
106.65,2458.00,34.00,2534.44,-38.22,0,0,0,0,0,0
107.15,2443.00,-30.00,2516.15,-36.57,0,0,0,0,0,0
107.65,2430.00,-26.00,2498.92,-34.46,0,0,0,0,0,0
108.15,2415.00,-30.00,2482.14,-33.57,0,0,0,0,0,0
108.65,2407.00,-16.00,2467.11,-30.05,0,0,0,0,0,0
109.15,2406.00,-2.00,2454.89,-24.44,0,0,0,0,0,0
109.65,2384.00,-44.00,2440.71,-28.35,0,0,0,0,0,0
110.15,2373.00,-22.00,2427.17,-27.08,0,0,0,0,0,0
110.65,2386.00,26.00,2418.93,-16.47,0,0,0,0,0,0
111.15,2361.00,-50.00,2407.35,-23.17,0,0,0,0,0,0
111.65,2348.00,-26.00,2395.48,-23.74,0,0,0,0,0,0
112.15,2351.00,6.00,2386.58,-17.79,0,0,0,0,0,0
112.65,2328.00,-46.00,2374.87,-23.43,0,0,0,0,0,0
113.15,2331.00,6.00,2366.09,-17.55,0,0,0,0,0,0
113.65,2322.00,-18.00,2357.27,-17.64,0,0,0,0,0,0
114.15,2315.00,-14.00,2348.82,-16.91,0,0,0,0,0,0
114.65,2298.00,-34.00,2338.66,-20.33,0,0,0,0,0,2298
115.15,2311.00,26.00,2333.12,-11.06,0,0,0,0,0,0
115.65,2299.00,-24.00,2326.30,-13.65,0,0,0,0,0,0
116.15,2285.00,-28.00,2318.04,-16.52,0,0,0,0,0,0
116.65,2295.00,20.00,2313.43,-9.22,0,0,0,0,0,0
117.15,2278.00,-34.00,2306.35,-14.17,0,0,0,0,0,0
117.65,2266.00,-24.00,2298.28,-16.14,0,0,0,0,0,0
118.15,2271.00,10.00,2292.82,-10.91,0,0,0,0,0,0
118.65,2241.00,-60.00,2282.46,-20.73,0,0,0,0,0,0
119.15,2249.00,16.00,2275.77,-13.38,0,0,0,0,0,0
119.65,2226.00,-46.00,2265.81,-19.91,0,0,0,0,0,0
120.15,2222.00,-8.00,2257.05,-17.52,0,0,0,0,0,0
120.65,2205.00,-34.00,2246.64,-20.82,0,0,0,0,0,0
121.15,2200.00,-10.00,2237.31,-18.66,0,0,0,0,0,0
121.65,2188.00,-24.00,2227.45,-19.72,0,0,0,0,0,0
122.15,2179.00,-18.00,2217.76,-19.38,0,0,0,0,0,0
122.65,2185.00,12.00,2211.21,-13.10,0,0,0,0,0,0
123.15,2169.00,-32.00,2202.77,-16.88,0,0,0,0,0,0
123.65,2160.00,-18.00,2194.21,-17.11,0,0,0,0,0,0
124.15,2142.00,-36.00,2183.77,-20.89,0,0,0,0,0,0
124.65,2152.00,20.00,2177.42,-12.71,0,0,0,0,0,0
125.15,2133.00,-38.00,2168.53,-17.77,0,0,0,0,0,0
125.65,2125.00,-16.00,2159.83,-17.41,0,0,0,0,0,0
126.15,2116.00,-18.00,2151.06,-17.53,0,0,0,0,0,0
126.65,2099.00,-34.00,2140.65,-20.82,0,0,0,0,0,0
127.15,2102.00,6.00,2132.92,-15.46,0,0,0,0,0,0
127.65,2087.00,-30.00,2123.74,-18.37,0,0,0,0,0,0
128.15,2085.00,-4.00,2115.99,-15.49,0,0,0,0,0,0
128.65,2083.00,-4.00,2109.39,-13.20,0,0,0,0,0,0
129.15,2073.00,-20.00,2102.11,-14.56,0,0,0,0,0,0
129.65,2081.00,16.00,2097.89,-8.44,0,0,0,0,0,0
130.15,2066.00,-30.00,2091.51,-12.76,0,0,0,0,0,0
130.65,2039.00,-54.00,2081.01,-21.00,0,0,0,0,0,0
131.15,2044.00,10.00,2073.61,-14.80,0,0,0,0,0,0
131.65,2041.00,-6.00,2067.09,-13.04,0,0,0,0,0,0
132.15,2036.00,-10.00,2060.87,-12.43,0,0,0,0,0,0
132.65,2024.00,-24.00,2053.50,-14.75,0,0,0,0,0,0
133.15,2007.00,-34.00,2044.20,-18.60,0,0,0,0,0,0
133.65,2028.00,42.00,2040.96,-6.48,0,0,0,0,0,0
134.15,1999.00,-58.00,2032.57,-16.78,0,0,0,0,0,0
134.65,1996.00,-6.00,2025.25,-14.63,0,0,0,0,0,0
135.15,1980.00,-32.00,2016.20,-18.10,0,0,0,0,0,0
135.65,1995.00,30.00,2011.96,-8.48,0,0,0,0,0,0
136.15,1974.00,-42.00,2004.37,-15.18,0,0,0,0,0,0
136.65,1965.00,-18.00,1996.50,-15.75,0,0,0,0,0,0
137.15,1952.00,-26.00,1987.60,-17.80,0,0,0,0,0,0
137.65,1930.00,-44.00,1976.08,-23.04,0,0,0,0,0,0
138.15,1934.00,8.00,1967.66,-16.83,0,0,0,0,0,0
138.65,1928.00,-12.00,1959.73,-15.86,0,0,0,0,0,0
139.15,1932.00,8.00,1954.18,-11.09,0,0,0,0,0,0
139.65,1916.00,-32.00,1946.55,-15.27,0,0,0,0,0,0
140.15,1923.00,14.00,1941.84,-9.42,0,0,0,0,0,0
140.65,1925.00,4.00,1938.47,-6.73,0,0,0,0,0,0
141.15,1915.00,-20.00,1933.78,-9.39,0,0,0,0,0,0
141.65,1922.00,14.00,1931.42,-4.71,0,0,0,0,0,0
142.15,1922.00,0.00,1929.54,-3.77,0,0,0,0,0,0
142.65,1929.00,14.00,1929.43,-0.21,0,0,0,0,0,0
143.15,1892.00,-74.00,1921.94,-14.97,0,0,0,0,0,0
143.65,1899.00,14.00,1917.35,-9.18,0,0,0,0,0,0
144.15,1890.00,-18.00,1911.88,-10.94,0,0,0,0,0,0
144.65,1875.00,-30.00,1904.51,-14.75,0,0,0,0,0,0
145.15,1865.00,-20.00,1896.61,-15.80,0,0,0,0,0,0
145.65,1866.00,2.00,1890.48,-12.24,0,0,0,0,0,0
146.15,1867.00,2.00,1885.79,-9.39,0,0,0,0,0,0
146.65,1851.00,-32.00,1878.83,-13.92,0,0,0,0,0,0
147.15,1841.00,-20.00,1871.26,-15.13,0,0,0,0,0,0
147.65,1832.00,-18.00,1863.41,-15.71,0,0,0,0,0,0
148.15,1843.00,22.00,1859.33,-8.16,0,0,0,0,0,0
148.65,1824.00,-38.00,1852.26,-14.13,0,0,0,0,0,0
149.15,1820.00,-8.00,1845.81,-12.91,0,0,0,0,0,0
149.65,1814.00,-12.00,1839.45,-12.72,0,0,0,0,0,0
150.15,1814.00,0.00,1834.36,-10.18,0,0,0,0,0,0
150.65,1810.00,-8.00,1829.49,-9.74,0,0,0,0,0,0
151.15,1803.00,-14.00,1824.19,-10.59,0,0,0,0,0,0
151.65,1782.00,-42.00,1815.75,-16.88,0,0,0,0,0,0
152.15,1781.00,-2.00,1808.80,-13.90,0,0,0,0,0,0
152.65,1779.00,-4.00,1802.84,-11.92,0,0,0,0,0,0
153.15,1797.00,36.00,1801.67,-2.34,0,0,0,0,0,0
153.65,1791.00,-12.00,1799.54,-4.27,0,0,0,0,0,0
154.15,1782.00,-18.00,1796.03,-7.02,0,0,0,0,0,0
154.65,1778.00,-8.00,1792.42,-7.21,0,0,0,0,0,0
155.15,1754.00,-48.00,1784.74,-15.37,0,0,0,0,0,0
155.65,1769.00,30.00,1781.59,-6.30,0,0,0,0,0,0
156.15,1751.00,-36.00,1775.47,-12.24,0,0,0,0,0,0
156.65,1747.00,-8.00,1769.78,-11.39,0,0,0,0,0,0
157.15,1753.00,12.00,1766.42,-6.71,0,0,0,0,0,0
157.65,1728.00,-50.00,1758.74,-15.37,0,0,0,0,0,0
158.15,1738.00,20.00,1754.59,-8.30,0,0,0,0,0,0
158.65,1719.00,-38.00,1747.47,-14.24,0,0,0,0,0,0
159.15,1713.00,-12.00,1740.58,-13.79,0,0,0,0,0,0
159.65,1712.00,-2.00,1734.86,-11.43,0,0,0,0,0,0
160.15,1709.00,-6.00,1729.69,-10.34,0,0,0,0,0,0
160.65,1697.00,-24.00,1723.15,-13.08,0,0,0,0,0,0
161.15,1687.00,-20.00,1715.92,-14.46,0,0,0,0,0,0
161.65,1677.00,-20.00,1708.14,-15.57,0,0,0,0,0,0
162.15,1673.00,-8.00,1701.11,-14.05,0,0,0,0,0,0
162.65,1664.00,-18.00,1693.69,-14.84,0,0,0,0,0,0
163.15,1656.00,-16.00,1686.15,-15.08,0,0,0,0,0,0
163.65,1657.00,2.00,1680.32,-11.66,0,0,0,0,0,0
164.15,1643.00,-28.00,1672.86,-14.93,0,0,0,0,0,0
164.65,1641.00,-4.00,1666.48,-12.74,0,0,0,0,0,0
165.15,1649.00,16.00,1662.99,-6.99,0,0,0,0,0,0
165.65,1622.00,-54.00,1654.79,-16.40,0,0,0,0,0,0
166.15,1627.00,10.00,1649.23,-11.12,0,0,0,0,0,0
166.65,1609.00,-36.00,1641.19,-16.09,0,0,0,0,0,0
167.15,1601.00,-16.00,1633.15,-16.07,0,0,0,0,0,0
167.65,1615.00,28.00,1629.52,-7.26,0,0,0,0,0,0
168.15,1590.00,-50.00,1621.62,-15.81,0,0,0,0,0,0
168.65,1595.00,10.00,1616.29,-10.65,0,0,0,0,0,0
169.15,1593.00,-4.00,1611.63,-9.32,0,0,0,0,0,0
169.65,1576.00,-34.00,1604.51,-14.25,0,0,0,0,0,0
170.15,1585.00,18.00,1600.61,-7.80,0,0,0,0,0,0
170.65,1564.00,-42.00,1593.28,-14.64,0,0,0,0,0,0
171.15,1559.00,-10.00,1586.43,-13.71,0,0,0,0,0,0
171.65,1546.00,-26.00,1578.34,-16.17,0,0,0,0,0,0
172.15,1539.00,-14.00,1570.47,-15.74,0,0,0,0,0,0
172.65,1535.00,-8.00,1563.38,-14.19,0,0,0,0,0,0
173.15,1523.00,-24.00,1555.30,-16.15,0,0,0,0,0,0
173.65,1534.00,22.00,1551.04,-8.52,0,0,0,0,0,0
174.15,1494.00,-80.00,1539.63,-22.82,0,0,0,0,0,0
174.65,1509.00,30.00,1533.51,-12.25,0,0,0,0,0,0
175.15,1494.00,-30.00,1525.61,-15.80,0,0,0,0,0,0
175.65,1497.00,6.00,1519.88,-11.44,0,0,0,0,0,0
176.15,1489.00,-16.00,1513.71,-12.35,0,0,0,0,0,0
176.65,1478.00,-22.00,1506.57,-14.28,0,0,0,0,0,0
177.15,1472.00,-12.00,1499.65,-13.83,0,0,0,0,0,0
177.65,1474.00,4.00,1494.52,-10.26,0,0,0,0,0,0
178.15,1455.00,-38.00,1486.62,-15.81,0,0,0,0,0,0
178.65,1453.00,-4.00,1479.89,-13.45,0,0,0,0,0,0
179.15,1457.00,8.00,1475.32,-9.16,0,0,0,0,0,0
179.65,1447.00,-20.00,1469.65,-11.33,0,0,0,0,0,0
180.15,1430.00,-34.00,1461.72,-15.86,0,0,0,0,0,0
180.65,1438.00,16.00,1456.98,-9.49,0,0,0,0,0,0
181.15,1439.00,2.00,1453.38,-7.19,0,0,0,0,0,0
181.65,1416.00,-46.00,1445.91,-14.95,0,0,0,0,0,0
182.15,1415.00,-2.00,1439.72,-12.36,0,0,0,0,0,0
182.65,1414.00,-2.00,1434.58,-10.29,0,0,0,0,0,0
183.15,1416.00,4.00,1430.86,-7.43,0,0,0,0,0,0
183.65,1395.00,-42.00,1423.69,-14.35,0,0,0,0,0,0
184.15,1391.00,-8.00,1417.15,-13.08,0,0,0,0,0,0
184.65,1371.00,-40.00,1407.92,-18.46,0,0,0,0,0,0
185.15,1381.00,20.00,1402.54,-10.77,0,0,0,0,0,0
185.65,1381.00,0.00,1398.23,-8.61,0,0,0,0,0,0
186.15,1365.00,-32.00,1391.58,-13.29,0,0,0,0,0,0
186.65,1361.00,-8.00,1385.47,-12.23,0,0,0,0,0,0
187.15,1369.00,16.00,1382.17,-6.59,0,0,0,0,0,0
187.65,1361.00,-16.00,1377.94,-8.47,0,0,0,0,0,0
188.15,1340.00,-42.00,1370.35,-15.18,0,0,0,0,0,0
188.65,1336.00,-8.00,1363.48,-13.74,0,0,0,0,0,0
189.15,1325.00,-22.00,1355.78,-15.39,0,0,0,0,0,0
189.65,1329.00,8.00,1350.43,-10.71,0,0,0,0,0,0
190.15,1309.00,-40.00,1342.14,-16.57,0,0,0,0,0,0
190.65,1308.00,-2.00,1335.31,-13.66,0,0,0,0,0,0
191.15,1294.00,-28.00,1327.05,-16.53,0,0,0,0,0,0
191.65,1306.00,24.00,1322.84,-8.42,0,0,0,0,0,0
192.15,1290.00,-32.00,1316.27,-13.14,0,0,0,0,0,0
192.65,1287.00,-6.00,1310.42,-11.71,0,0,0,0,0,0
193.15,1288.00,2.00,1305.93,-8.97,0,0,0,0,0,0
193.65,1271.00,-34.00,1298.95,-13.97,0,0,0,0,0,0
194.15,1263.00,-16.00,1291.76,-14.38,0,0,0,0,0,0
194.65,1259.00,-8.00,1285.21,-13.10,0,0,0,0,0,0
195.15,1245.00,-28.00,1277.17,-16.08,0,0,0,0,0,0
195.65,1242.00,-6.00,1270.13,-14.07,0,0,0,0,0,0
196.15,1248.00,12.00,1265.71,-8.85,0,0,0,0,0,0
196.65,1231.00,-34.00,1258.76,-13.88,0,0,0,0,0,0
197.15,1229.00,-4.00,1252.81,-11.91,0,0,0,0,0,0
197.65,1238.00,18.00,1249.85,-5.92,0,0,0,0,0,0
198.15,1213.00,-50.00,1242.48,-14.74,0,0,0,0,0,0
198.65,1187.00,-52.00,1231.38,-22.19,0,0,0,0,0,0
199.15,1203.00,32.00,1225.71,-11.35,0,0,0,0,0,0
199.65,1187.00,-32.00,1217.97,-15.48,0,0,0,0,0,0
200.15,1186.00,-2.00,1211.57,-12.79,0,0,0,0,0,0
200.65,1168.00,-36.00,1202.86,-17.43,0,0,0,0,0,0
201.15,1182.00,28.00,1198.69,-8.34,0,0,0,0,0,0
201.65,1168.00,-28.00,1192.55,-12.27,0,0,0,0,0,0
202.15,1159.00,-18.00,1185.84,-13.42,0,0,0,0,0,0
202.65,1140.00,-38.00,1176.67,-18.34,0,0,0,0,0,0
203.15,1140.00,0.00,1169.34,-14.67,0,0,0,0,0,0
203.65,1132.00,-16.00,1161.87,-14.93,0,0,0,0,0,0
204.15,1119.00,-26.00,1153.30,-17.15,0,0,0,0,0,0
204.65,1119.00,0.00,1146.44,-13.72,0,0,0,0,0,0
205.15,1115.00,-8.00,1140.15,-12.57,0,0,0,0,0,0
205.65,1100.00,-30.00,1132.12,-16.06,0,0,0,0,0,0
206.15,1092.00,-16.00,1124.10,-16.05,0,0,0,0,0,0
206.65,1095.00,6.00,1118.28,-11.64,0,0,0,0,0,0
207.15,1079.00,-32.00,1110.42,-15.71,0,0,0,0,0,0
207.65,1078.00,-2.00,1103.94,-12.97,0,0,0,0,0,0
208.15,1058.00,-40.00,1094.75,-18.37,0,0,0,0,0,0
208.65,1048.00,-20.00,1085.40,-18.70,0,0,0,0,0,0
209.15,1038.00,-20.00,1075.92,-18.96,0,0,0,0,0,0
209.65,1042.00,8.00,1069.14,-13.57,0,0,0,0,0,0
210.15,1033.00,-18.00,1061.91,-14.45,0,0,0,0,0,0
210.65,1027.00,-12.00,1054.93,-13.96,0,0,0,0,0,0
211.15,1011.00,-32.00,1046.14,-17.57,0,0,0,0,0,0
211.65,1009.00,-4.00,1038.71,-14.86,0,0,0,0,0,0
212.15,1025.00,32.00,1035.97,-5.49,0,0,0,0,0,0
212.65,1007.00,-36.00,1030.18,-11.59,0,0,0,0,0,0
213.15,1007.00,0.00,1025.54,-9.27,0,0,0,0,0,0
213.65,990.00,-34.00,1018.43,-14.22,0,0,0,0,0,0
214.15,984.00,-12.00,1011.55,-13.77,0,0,0,0,0,0
214.65,978.00,-12.00,1004.84,-13.42,0,0,0,0,0,0
215.15,955.00,-46.00,994.87,-19.93,0,0,0,0,0,0
215.65,955.00,0.00,986.90,-15.95,0,0,0,0,0,0
216.15,950.00,-10.00,979.52,-14.76,0,0,0,0,0,0
216.65,920.00,-60.00,967.61,-23.81,0,0,0,0,0,0
217.15,927.00,14.00,959.49,-16.25,0,0,0,0,0,0
217.65,931.00,8.00,953.79,-11.40,0,0,0,0,0,0
218.15,912.00,-38.00,945.43,-16.72,0,0,0,0,0,0
218.65,902.00,-20.00,936.75,-17.37,0,0,0,0,0,0
219.15,893.00,-18.00,928.00,-17.50,0,0,0,0,0,0
219.65,887.00,-12.00,919.80,-16.40,0,0,0,0,0,0
220.15,880.00,-14.00,911.84,-15.92,0,0,0,0,0,0
220.65,873.00,-14.00,904.07,-15.54,0,0,0,0,0,0
221.15,866.00,-14.00,896.46,-15.23,0,0,0,0,0,0
221.65,849.00,-34.00,886.97,-18.98,0,0,0,0,0,0
222.15,843.00,-12.00,878.17,-17.59,0,0,0,0,0,0
222.65,839.00,-8.00,870.34,-15.67,0,0,0,0,0,0
223.15,818.00,-42.00,859.87,-20.94,0,0,0,0,0,0
223.65,821.00,6.00,852.10,-15.55,0,0,0,0,0,0
224.15,825.00,8.00,846.68,-10.84,0,0,0,0,0,0
224.65,810.00,-30.00,839.34,-14.67,0,0,0,0,0,0
225.15,817.00,14.00,834.87,-8.94,0,0,0,0,0,0
225.65,803.00,-28.00,828.50,-12.75,0,0,0,0,0,0
226.15,790.00,-26.00,820.80,-15.40,0,0,0,0,0,0
226.65,770.00,-40.00,810.64,-20.32,0,0,0,0,0,0
227.15,776.00,12.00,803.71,-13.86,0,0,0,0,0,0
227.65,773.00,-6.00,797.57,-12.28,0,0,0,0,0,0
228.15,753.00,-40.00,788.66,-17.83,0,0,0,0,0,0
228.65,761.00,16.00,783.12,-11.06,0,0,0,0,0,0
229.15,753.00,-16.00,777.10,-12.05,0,0,0,0,0,0
229.65,734.00,-38.00,768.48,-17.24,0,0,0,0,0,0
230.15,727.00,-14.00,760.18,-16.59,0,0,0,0,0,0
230.65,716.00,-22.00,751.35,-17.67,0,0,0,0,0,0
231.15,703.00,-26.00,741.68,-19.34,0,0,0,0,0,0
231.65,704.00,2.00,734.14,-15.07,0,0,0,0,0,0
232.15,691.00,-26.00,725.51,-17.26,0,0,0,0,0,0
232.65,681.00,-20.00,716.61,-17.81,0,0,0,0,0,0
233.15,658.00,-46.00,704.89,-23.44,0,0,0,0,0,0
233.65,649.00,-18.00,693.71,-22.36,0,0,0,0,0,0
234.15,658.00,18.00,686.57,-14.28,0,0,0,0,0,0
234.65,641.00,-34.00,677.45,-18.23,0,0,0,0,0,0
235.15,629.00,-24.00,667.76,-19.38,0,0,0,0,0,0
235.65,622.00,-14.00,658.61,-18.31,0,0,0,0,0,0
236.15,615.00,-14.00,649.89,-17.44,0,0,0,0,0,0
236.65,602.00,-26.00,640.31,-19.16,0,0,0,0,0,0
237.15,593.00,-18.00,630.85,-18.92,0,0,0,0,0,0
237.65,577.00,-32.00,620.08,-21.54,0,0,0,0,0,0
238.15,583.00,12.00,612.66,-14.83,0,0,0,0,0,0
238.65,562.00,-42.00,602.53,-20.27,0,0,0,0,0,0
239.15,559.00,-6.00,593.82,-17.41,0,0,0,0,0,0
239.65,542.00,-34.00,583.46,-20.73,0,0,0,0,0,0
240.15,534.00,-16.00,573.57,-19.78,0,0,0,0,0,0
240.65,532.00,-4.00,565.25,-16.63,0,0,0,0,0,0
241.15,519.00,-26.00,556.00,-18.50,0,0,0,0,0,0
241.65,519.00,0.00,548.60,-14.80,0,0,0,0,0,0
242.15,502.00,-34.00,539.28,-18.64,0,0,0,0,0,0
242.65,477.00,-50.00,526.83,-24.91,0,0,0,0,0,0
243.15,504.00,54.00,522.26,-9.13,0,0,0,0,0,0
243.65,485.00,-38.00,514.81,-14.90,0,0,0,0,0,0
244.15,473.00,-24.00,506.45,-16.72,0,0,0,0,0,0
244.65,465.00,-16.00,498.16,-16.58,0,0,0,0,0,0
245.15,456.00,-18.00,489.73,-16.86,0,0,0,0,0,0
245.65,441.00,-30.00,479.98,-19.49,0,0,0,0,0,0
246.15,430.00,-22.00,469.98,-19.99,0,0,0,0,0,0
246.65,426.00,-8.00,461.19,-17.59,0,0,0,0,0,0
247.15,413.00,-26.00,451.55,-19.28,0,0,0,0,0,0
247.65,409.00,-8.00,443.04,-17.02,0,0,0,0,0,0
248.15,404.00,-10.00,435.23,-15.62,0,0,0,0,0,0
248.65,396.00,-16.00,427.39,-15.69,0,0,0,0,0,0
249.15,374.00,-44.00,416.71,-21.35,0,0,0,0,0,0
249.65,365.00,-18.00,406.37,-20.68,0,0,0,0,0,0
250.15,370.00,10.00,399.09,-14.55,0,0,0,0,0,0
250.65,360.00,-20.00,391.27,-15.64,0,0,0,0,0,0
251.15,340.00,-40.00,381.02,-20.51,0,0,0,0,0,0
251.65,328.00,-24.00,370.42,-21.21,0,0,0,0,0,0
252.15,326.00,-4.00,361.53,-17.77,0,0,0,0,0,0
252.65,321.00,-10.00,353.43,-16.21,0,0,0,0,0,0
253.15,321.00,0.00,346.94,-12.97,0,0,0,0,0,0
