timestamp,voltage
224.028258,11.9935284
225.028265999999,11.9926186
226.029565999999,11.9927177
227.028278,11.9916077
228.028281999999,11.9927216
229.029581999999,11.992816
230.028294,11.9931469
231.028302,11.9951477
232.029602,11.9965668
233.028313999999,11.9969511
234.028318,11.9970751
235.029618,11.9964695
236.028329999999,11.9958944
237.028338,11.9967937
238.029638,11.9954796
239.028345999999,11.9937496
240.028354,11.9933109
241.02967,11.9943399
242.028366,11.9931488
243.02837,11.9934626
244.029673999999,11.9940014
245.028386,11.9940319
246.028389999999,11.9943018
247.029702,11.9916668
248.028402,11.9913321
249.028405999999,11.9910135
250.02971,11.989747
251.028418,11.9895077
252.028426,11.9883165
253.029726,11.9881487
254.028437999999,11.9870262
255.028442,11.9864416
256.029973999999,11.9870911
257.028453999999,11.9855394
258.028462,11.9862337
259.029801999999,11.9876165
260.028474,11.9879665
261.028478,11.9885397
262.030194,11.9890842
263.02849,11.9888783
264.028498,11.9894056
265.029834,11.9891834
266.02851,11.9887314
267.028514,11.9878206
268.02995,11.9898462
269.028526,11.9874334
270.02853,11.9851418
271.029874,11.9851332
272.028542,11.9858475
273.028549999999,11.9858036
274.029902,11.9857616
275.028562,11.9866858
276.02857,11.9865999
277.029906,11.9870005
278.028582,11.9859352
279.028586,11.9839592
280.029925999999,11.9847326
281.028598,11.9835396
282.028602,11.9821653
283.029941999999,11.9813414
284.028614,11.9803181
285.028622,11.9798279
286.029922,11.9798441
287.028634,11.9805822
288.028638,11.98032
289.029938,11.9812756
290.02865,11.9802551
291.028657999999,11.9795265
292.029957999999,11.9812441
293.028673999999,11.9814301
294.028673999999,11.980402
295.029989999999,11.9825583
296.028686,11.9826784
297.028694,11.983757
298.030218,11.9835768
299.028705999999,11.9843693
300.02871,11.9834356
301.030006,11.9825487
302.028721999999,11.9829111
303.02873,11.9813271
304.030377999999,11.982955
305.028742,11.9808874
306.028746,11.9808502
307.030046,11.9805746
308.028758,11.9812765
309.028765999999,11.9797745
310.030414,11.9800339
311.028778,11.9783525
312.028781999999,11.9791651
313.030081999999,11.9792147
314.028794,11.9799843
315.028806,11.9778242
316.03011,11.9776993
317.028813999999,11.9778214
318.028818,11.9772148
319.030118,11.9790478
320.028829999999,11.9793434
321.028834,11.9796247
322.03015,11.9803743
323.028845999999,11.9810858
324.028854,11.9820032
325.030154,11.982151
326.028866,11.981328
327.02887,11.980546
328.03017,11.9807673
329.028882,11.9800138
330.02889,11.9783344
331.030189999999,11.9774618
332.028902,11.9795237
333.028906,11.9793139
334.030205999999,11.9791145
335.028918,11.9803715
336.028926,11.9793968
337.030226,11.9796753
338.028937999999,11.9806633
339.028942,11.9799147
340.030242,11.9787216
341.028962,11.9792747
342.028962,11.9778728
343.030274,11.9779863
344.028974,11.9797812
345.028978,11.9790764
346.030278,11.9784069
347.02899,11.9768076
348.028998,11.9762516
349.030301999999,11.9757233
350.029006,11.9776316
351.029014,11.9775162
352.030314,11.9774065
353.029033999999,11.9775438
354.029033999999,11.9769516
355.030333999999,11.9778347
356.029046,11.9781914
357.029049999999,11.9785299
358.030349999999,11.9793339
359.029065999999,11.9805794
360.02907,11.979353
361.03037,11.9781885
362.029078,11.9804554
363.029086,11.9804401
364.030398,11.9787388
365.029097999999,11.9780865
366.029102,11.9774666
367.030406,11.9749498
368.029114,11.9764147
369.029122,11.9746742
370.030434,11.9744663
371.029134,11.9761963
372.029138,11.9756708
373.030478,11.9758949
374.02915,11.9768305
375.029157999999,11.9762735
376.030498,11.9738169
377.029173999999,11.9738922
378.029173999999,11.972518
379.030514,11.9719362
380.029186,11.9713831
381.029194,11.9720621
382.030534,11.9722252
383.029205999999,11.972621
384.02921,11.9713106
385.030549999999,11.9724751
386.029221999999,11.9740639
387.02923,11.9758139
388.030565999999,11.9750671
389.029242,11.9765263
390.029246,11.9767075
391.030602,11.9754343
392.029258,11.9761524
393.029266,11.9761114
394.030606,11.9755907
395.029274,11.9748545
396.029297999999,11.9753599
397.030634,11.9751177
398.029294,11.9734421
399.029302,11.974741
400.030638,11.9735661
401.029313999999,11.9736547
402.029318,11.9732571
403.030658,11.9728785
404.029329999999,11.974206
405.029334,11.9725752
406.030674,11.9722309
407.029345999999,11.9711809
408.02937,11.9713888
409.030654,11.9694176
410.029366,11.9699545
411.02937,11.9716692
412.03067,11.9718523
413.029382,11.9725084
414.029406,11.9738541
415.03069,11.9739275
416.029402,11.9715881
417.029406,11.9727392
418.030722,11.9731092
419.029418,11.974184
420.029441999999,11.9727955
421.030726,11.9712353
422.029438,11.9724035
423.029441999999,11.973032
424.030742,11.9726648
