gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
3.05900199999996,39.3896179,-8.28931046,553.327026,-20.0130005,18.7840004,-216.214005,27.4470005,136.814224,1.39999998,14,3
3.17024599999968,39.3895988,-8.28928757,575.947998,-21.1130009,19.6930008,-224.382996,28.8719997,136.994003,1.29999995,15,3
3.25162199999977,39.3895798,-8.28926277,599.333008,-21.4740009,20.4810009,-232.156006,29.6749992,136.355576,1.29999995,15,3
3.25162199999977,39.3895798,-8.28926277,599.333008,-21.4740009,20.4810009,-232.156006,29.6749992,136.355576,1.29999995,15,3
3.25162199999977,39.3895798,-8.28926277,599.333008,-21.4740009,20.4810009,-232.156006,29.6749992,136.355576,1.29999995,15,3
3.56218199999967,39.3895187,-8.28919411,672.093018,-21.4449997,20.1030006,-247.839005,29.3939991,136.849884,1.35000002,15,3
3.65300599999955,39.3894997,-8.28917027,697.763,-21.4519997,21.0030003,-254.875,30.0219994,135.606033,1.35000002,15,3
3.75500599999941,39.3894806,-8.28914356,724.257019,-22.5200005,23.5480003,-262.859009,32.5830002,133.722137,1.30999994,15,3
3.85700600000018,39.3894577,-8.28911686,751.362976,-23.0480003,24.1210003,-268.619995,33.3619995,133.697357,1.38,14,3
3.9561219999996,39.3894386,-8.2890892,778.981018,-23.9500008,24.6170006,-274.256012,34.3460007,134.213104,1.30999994,15,3
3.9561219999996,39.3894386,-8.2890892,778.981018,-23.9500008,24.6170006,-274.256012,34.3460007,134.213104,1.30999994,15,3
3.9561219999996,39.3894386,-8.2890892,778.981018,-23.9500008,24.6170006,-274.256012,34.3460007,134.213104,1.30999994,15,3
3.9561219999996,39.3894386,-8.2890892,778.981018,-23.9500008,24.6170006,-274.256012,34.3460007,134.213104,1.30999994,15,3
4.36002600000029,39.3893547,-8.28896809,896.187988,-24.2059994,28.1889992,-298.393005,37.1549988,130.652588,1.17999995,16,3
4.46400999999969,39.3893356,-8.28893471,927.161011,-22.7880001,28.9669991,-305.325989,36.855999,128.191544,1.17999995,16,3
4.56300999999985,39.3893166,-8.28890038,958.572021,-22.6009998,28.9710007,-310.428986,36.7439995,127.959061,1.17999995,16,3
4.66431000000011,39.3892937,-8.28886604,990.23999,-23.3990002,29.5860004,-314.039001,37.7210007,128.339584,1.21000004,15,3
4.76021399999991,39.3892746,-8.28883076,1021.80298,-24.3220005,30.0960007,-314.351013,38.6959991,128.943741,1.21000004,15,3
4.86001399999986,39.3892517,-8.28879547,1053.03601,-25.2080002,29.5540009,-311.515015,38.8440018,130.463028,1.21000004,15,3
4.96101399999952,39.389225,-8.28876114,1083.75403,-26.7250004,29.5240002,-306.197998,39.8230019,132.152191,1.23000002,14,3
4.96101399999952,39.389225,-8.28876114,1083.75403,-26.7250004,29.5240002,-306.197998,39.8230019,132.152191,1.23000002,14,3
4.96101399999952,39.389225,-8.28876114,1083.75403,-26.7250004,29.5240002,-306.197998,39.8230019,132.152191,1.23000002,14,3
5.2600139999995,39.3891525,-8.28865814,1174.18799,-27.4570007,29.2660007,-295.617004,40.1300011,133.173569,1.21000004,15,3
5.36258199999975,39.3891258,-8.28862476,1203.93201,-27.3740005,29.2420006,-293.181,40.0550003,133.109741,1.21000004,15,3
5.36258199999975,39.3891258,-8.28862476,1203.93201,-27.3740005,29.2420006,-293.181,40.0550003,133.109741,1.21000004,15,3
5.36258199999975,39.3891258,-8.28862476,1203.93201,-27.3740005,29.2420006,-293.181,40.0550003,133.109741,1.21000004,15,3
5.65801800000008,39.3890533,-8.28852367,1291.91797,-26.7649994,29.1790009,-286.247986,39.5950012,132.528519,1.23000002,14,3
5.76501800000005,39.3890266,-8.28848839,1320.76294,-26.7240009,29.2539997,-284.03299,39.6230011,132.412064,1.17999995,16,3
5.8600179999994,39.3890038,-8.28845501,1349.04895,-26.4939995,29.1639996,-282.135986,39.4020004,132.253616,1.17999995,16,3
5.96306199999981,39.3889809,-8.28842068,1377.15906,-26.5839996,29.1340008,-279.790009,39.4399986,132.37886,1.26999998,15,3
6.0610859999997,39.3889618,-8.28838539,1405.22803,-26.6270008,29.0799999,-277.467987,39.4290009,132.478745,1.26999998,15,3
6.16405399999985,39.3889351,-8.28834915,1433.19104,-26.5869999,28.934,-275.205994,39.2939987,132.580124,1.17999995,16,3
6.26602999999977,39.3889122,-8.28831482,1460.76904,-26.6389999,28.7080002,-272.437012,39.1629982,132.858795,1.17999995,16,3
6.35902199999964,39.3888893,-8.28827953,1488.07397,-26.5919991,28.4790001,-269.997986,38.9640007,133.037277,1.20000005,15,3
6.46202199999971,39.3888626,-8.2882452,1515.20105,-26.5510006,28.2280006,-267.511993,38.7529984,133.247192,1.17999995,16,3
6.5605859999996,39.3888397,-8.28821087,1542.35901,-26.573,27.9459991,-264.997009,38.5629997,133.557236,1.20000005,15,3
6.5605859999996,39.3888397,-8.28821087,1542.35901,-26.573,27.9459991,-264.997009,38.5629997,133.557236,1.20000005,15,3
6.5605859999996,39.3888397,-8.28821087,1542.35901,-26.573,27.9459991,-264.997009,38.5629997,133.557236,1.20000005,15,3
6.85502199999974,39.3887672,-8.28811169,1621.75806,-25.9909992,26.9519997,-257.609985,37.4430008,133.960846,1.16999996,17,3
6.85502199999974,39.3887672,-8.28811169,1621.75806,-25.9909992,26.9519997,-257.609985,37.4430008,133.960846,1.16999996,17,3
7.06202599999961,39.3887215,-8.28804779,1673.229,-25.5769997,26.6809998,-252.985992,36.9609985,133.789886,1.17999995,16,3
7.06202599999961,39.3887215,-8.28804779,1673.229,-25.5769997,26.6809998,-252.985992,36.9609985,133.789886,1.17999995,16,3
7.06202599999961,39.3887215,-8.28804779,1673.229,-25.5769997,26.6809998,-252.985992,36.9609985,133.789886,1.17999995,16,3
