accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularVelocityTimestamp,angularVelocityX,angularVelocityY,angularVelocityZ,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ
-0.616039000000455,9.4678297,0.338401169,1.69736636,-0.616039000000455,0.000380495097,0.00236172415,0.0011259208,-0.616039000000455,-19.322567,12.2996235,10.3565063
-0.605467000000317,9.46037865,0.313896179,1.66751266,-0.605467000000317,-0.00189700583,5.14313579e-05,0.00123174652,-0.605467000000317,-19.8574715,12.5578747,10.4590111
-0.593641000000389,9.44743443,0.332833201,1.65094805,-0.593641000000389,-0.00402710261,-0.00147241913,0.000683160033,-0.593641000000389,-19.3731842,12.4151564,10.0309763
-0.581192000000556,9.43299389,0.328128427,1.63602602,-0.581192000000556,-0.00475945836,0.000181329437,-0.00070733414,-0.581192000000556,-19.1785641,12.4151564,10.1743164
-0.569369000000734,9.44618034,0.344375432,1.61273122,-0.569369000000734,-0.00276683876,0.000852072611,-0.000129011925,-0.569369000000734,-19.7276745,12.4151592,10.2514353
-0.5569200000009,9.48829651,0.355541259,1.61070716,-0.5569200000009,0.00112038432,0.000234540552,-0.00177155947,-0.5569200000009,-18.8056374,12.8121758,10.3837776
-0.545094000000063,9.48055458,0.326058328,1.64918816,-0.545094000000063,0.00378654874,0.00116013642,-0.000801154296,-0.545094000000063,-19.3661556,12.5544586,9.94975853
-0.533273000000008,9.45797443,0.30799225,1.64868522,-0.533273000000008,0.00605502911,0.000544005074,0.000123041216,-0.533273000000008,-19.4842606,12.1829844,10.0426035
-0.521449000000757,9.4777956,0.328316599,1.65522242,-0.521449000000757,0.00339446589,0.00228037313,0.000459112693,-0.521449000000757,-19.7500114,11.9740286,10.1006317
-0.50897200000054,9.44729519,0.309773803,1.65107381,-0.50897200000054,-0.0013539386,-0.000856290571,-0.0015055032,-0.50897200000054,-19.072155,12.5144129,9.86558533
-0.496553000000858,9.45111084,0.319308639,1.67925882,-0.496553000000858,0.000322216656,-0.000776473433,0.000649552792,-0.496553000000858,-19.6127396,12.139451,10.3617477
-0.485350000000835,9.48254776,0.315017968,1.66115892,-0.485350000000835,0.00195994088,-0.00079716742,-0.000787151279,-0.485350000000835,-19.9287472,12.059803,10.6924934
-0.473433000000114,9.48306465,0.312759697,1.62756538,-0.473433000000114,0.0014340519,-0.000548223965,-0.00122124318,-0.473433000000114,-19.4671803,12.4267683,10.4603643
-0.460968000000321,9.49711514,0.306198239,1.6405642,-0.460968000000321,0.000668089371,-0.000111332163,6.42288942e-05,-0.460968000000321,-19.4090748,12.7901239,10.4057856
-0.448007000000871,9.46351624,0.317742258,1.61092329,-0.448007000000871,-0.00291353418,0.000334629789,-0.000242369133,-0.448007000000871,-19.8699341,12.4886808,10.3039646
-0.436767000000145,9.46294975,0.31263417,1.62559593,-0.436767000000145,-0.00856406242,0.000533115119,0.000809186371,-0.436767000000145,-19.593832,12.4519186,10.2882061
-0.425606000000698,9.43778896,0.322433919,1.63886571,-0.425606000000698,-0.0121410433,0.00026705768,0.000543130096,-0.425606000000698,-20.174572,12.2313519,9.89618015
-0.413160000000971,9.46183872,0.317401677,1.66468859,-0.413160000000971,-0.00904296711,0.000553809106,0.000995425507,-0.413160000000971,-19.3205643,12.1504822,9.78842449
-0.40133700000024,9.45395851,0.32706207,1.69343925,-0.40133700000024,-0.00038633449,-1.61128119e-05,-7.30000902e-05,-0.40133700000024,-19.1889954,12.7285881,9.91494274
-0.389513000000989,9.4770422,0.331578553,1.6904223,-0.389513000000989,0.00485077454,0.00135617889,-0.00164133194,-0.389513000000989,-20.2091846,12.6937714,9.85680866
-0.376440000000912,9.47055531,0.34339565,1.66051447,-0.376440000000912,0.00613237871,-0.00199653115,-0.00133193308,-0.376440000000912,-19.9589195,12.7932692,9.99947166
-0.365218000000823,9.44599915,0.308661282,1.65293169,-0.365218000000823,0.00710369553,-0.000856291503,-0.00235392735,-0.365218000000823,-19.630619,12.5376921,9.66347313
-0.353417000001173,9.46098423,0.312759697,1.62077677,-0.353417000001173,0.00417863205,0.000319958664,0.000375095056,-0.353417000001173,-19.3121014,12.5428514,9.3926754
-0.341593000000103,9.43940449,0.329571187,1.61826253,-0.341593000000103,-0.000302316155,0.000880077481,-0.000409071217,-0.341593000000103,-19.2064018,12.635725,9.25336075
-0.329144000000269,9.43799973,0.324791163,1.64175832,-0.329144000000269,-0.0030034869,0.00105931517,0.00134129939,-0.329144000000269,-19.2581139,12.59161,9.52378941
-0.316597000000002,9.45111084,0.314302862,1.63936996,-0.316597000000002,-0.00185944466,0.000367567874,0.00038349675,-0.316597000000002,-19.8496742,12.3269329,9.1489172
-0.305498000000625,9.50850391,0.315812379,1.73838878,-0.305498000000625,0.000718345866,6.01252541e-05,0.000513568288,-0.305498000000625,-19.5451279,12.6357231,9.24692822
-0.293048000000454,9.46517467,0.327890098,1.66158342,-0.293048000000454,-0.000954853836,0.00153821707,-0.000441277982,-0.293048000000454,-19.2450867,12.6357193,9.23717976
-0.281225000000632,9.46273994,0.325305611,1.68262792,-0.281225000000632,3.37557867e-05,0.000656031072,0.000627148198,-0.281225000000632,-19.4882603,13.1581202,9.1489048
-0.269401000000471,9.45671749,0.337600559,1.69620514,-0.269401000000471,0.000761909876,-0.000968312845,0.00320369285,-0.269401000000471,-19.5198002,12.8562794,9.19543171
-0.256328000000394,9.46714973,0.340217322,1.62980413,-0.256328000000394,-0.000658391509,-0.000754934736,0.000112372451,-0.256328000000394,-19.6604214,12.7092419,9.00195408
-0.245014000000992,9.43196201,0.310515314,1.60277188,-0.245014000000992,-0.00551919686,-0.000560672954,0.000956995413,-0.245014000000992,-19.0664368,12.7460079,8.15662289
-0.233305000000655,9.461236,0.325305492,1.65597665,-0.233305000000655,-0.00436317502,-0.000296169892,-0.000465082936,-0.233305000000655,-19.2126312,12.9143381,9.18370152
-0.221481000000495,9.50037861,0.316774398,1.63334823,-0.221481000000495,-0.00201067841,0.000992100686,0.000431106426,-0.221481000000495,-19.8866978,12.9027338,9.93804359
-0.208972000001268,9.46970463,0.312395841,1.70218885,-0.208972000001268,0.000721300021,0.000766652636,-0.000866968068,-0.208972000001268,-19.510622,12.4702997,10.3506899
-0.196585000000596,9.4513483,0.347913265,1.66540515,-0.196585000000596,-0.00215210719,0.000873075798,-0.000999996206,-0.196585000000596,-19.6819439,12.558526,9.96479321
-0.185390000000552,9.46348,0.313958436,1.68000197,-0.185390000000552,0.000245355535,0.000680923462,0.000602253946,-0.185390000000552,-19.9081898,12.3048763,10.1411934
-0.173469000000296,9.39474106,0.301468223,1.71908474,-0.173469000000296,0.00303038908,0.000880077481,-0.00220145029,-0.173469000000296,-19.400074,12.1945925,10.3095169
-0.161112000000685,9.47351742,0.354826152,1.66731596,-0.161112000000685,0.00263690576,0.00119234249,-0.000255038613,-0.161112000000685,-20.3110237,12.7239447,10.2956047
-0.149289000000863,9.46926594,0.243004367,1.66854787,-0.149289000000863,-0.00436317502,-0.000100129284,0.000515124062,-0.149289000000863,-20.3331795,12.7518139,10.622818
-0.136841000000459,9.44681931,0.443023741,1.71365404,-0.136841000000459,-0.00680809142,2.16960907e-05,-0.00352753117,-0.136841000000459,-19.7297668,12.3489866,10.1743021
-0.12564200000088,9.50744724,0.197156042,1.60064888,-0.12564200000088,0.0030832896,0.000503553078,0.00021795067,-0.12564200000088,-19.0546665,12.7460041,10.2514858
-0.113192000000709,9.57291889,0.439924926,1.67973638,-0.113192000000709,0.0023176386,0.00207032915,-0.000201827497,-0.113192000000709,-19.6559906,12.4261866,10.3286676
-0.101369000000886,10.3730726,0.0154216317,1.55741739,-0.101369000000886,-0.00296287937,-0.00130438618,0.000403100625,-0.101369000000886,-19.2775745,12.3803301,9.880126
-0.0895450000007258,9.82381153,0.87531805,2.3604753,-0.0895450000007258,-0.00427915761,0.00340061076,-0.000297047547,-0.0895450000007258,-18.7725658,12.8214626,10.3327055
-0.0770970000003217,9.68137836,-0.00273227552,1.29923964,-0.0770970000003217,0.0121617205,-0.0033838246,9.08349175e-05,-0.0770970000003217,-19.4772148,12.40413,9.82149124
-0.0652730000010706,14.6652756,0.740575135,1.68388522,-0.0652730000010706,0.0184336472,-0.00687756576,-0.0037137703,-0.0652730000010706,-19.1742001,12.3222876,10.1354485
-0.0534490000000005,40.9439316,-0.180294529,1.97805452,-0.0534490000000005,0.0170053467,-0.00729765184,-0.000913179247,-0.0534490000000005,-19.4924088,12.3338957,10.0309725
-0.0415930000008302,73.9675293,0.78900224,0.512486815,-0.0415930000008302,0.0291879233,-0.00197652914,-0.00413385965,-0.0415930000008302,-19.0531349,13.1232882,10.21665
-0.0291760000009162,87.4381714,0.303814381,1.83523154,-0.0291760000009162,0.0548637547,-0.0120040495,-0.000973390648,-0.0291760000009162,-20.7622108,12.326931,10.2514954
-0.0167210000008708,91.1157684,0.5288378,1.7865051,-0.0167210000008708,0.0154608209,-0.000962711871,0.0142450277,-0.0167210000008708,-19.1960869,12.6798353,10.3396835
-0.00553400000080728,88.8446045,-0.229000434,0.0897543952,-0.00553400000080728,-0.00794326514,0.00094697997,0.0137868226,-0.00553400000080728,-19.3514175,12.6602297,10.3494844
0.00691999999889958,83.2509155,0.452081859,1.21564019,0.00691999999889958,-0.0346907936,-0.00931688398,0.0104670301,0.00691999999889958,-19.4813652,12.5474968,10.2514658
0.0187509999987014,80.6188583,-2.13569951,1.22477937,0.0187509999987014,-0.077822715,-0.0120586604,0.000319082523,0.0187509999987014,-19.949213,11.8463278,10.6344242
0.0305619999990085,85.1790314,2.08148146,1.62806845,0.0305619999990085,0.0319605097,0.00608918071,-0.00267755101,0.0305619999990085,-19.2573757,12.3338957,10.471981
0.043018999999731,86.7997894,-0.956697822,2.88762927,0.043018999999731,0.0974061415,0.0143355243,-0.00459175603,0.043018999999731,-19.4790001,12.7680607,10.7365913
0.054838999999447,85.2779083,1.29334748,0.0249701627,0.054838999999447,-0.0477723591,0.00614519045,-0.00452594226,0.054838999999447,-19.3307877,12.7634239,10.7504768
0.0666669999991427,85.3469009,0.485140294,1.05104339,0.0666669999991427,-0.127729267,0.00219635572,-0.0135998623,0.0666669999991427,-19.6085987,12.3687248,10.7969446
0.0784869999997682,85.1268539,0.718996048,0.181860402,0.0784869999997682,-0.146801308,0.00132817402,-0.0118634952,0.0784869999997682,-20.3076725,12.7518101,10.9013824
0.0909349999992628,85.1085434,-1.40936673,1.34963799,0.0909349999992628,-0.10937278,0.0288089886,-0.0122541776,0.0909349999992628,-20.8201904,12.1945925,10.5270844
0.103387999999541,84.4866486,0.325029612,2.34399438,0.103387999999541,0.00827729981,0.027345676,-0.0130523462,0.103387999999541,-20.1287041,12.1945925,10.427907
0.114581999999245,84.0382309,0.357130349,1.04438055,0.114581999999245,0.126622111,-0.00251175277,-0.0125823142,0.114581999999245,-20.5841618,12.5989561,10.7782879
0.126406999998835,84.1904297,-0.145416886,1.6258055,0.126406999998835,0.172466248,-0.0319428667,-0.0185849164,0.126406999998835,-21.2174416,12.5312424,10.3675404
0.138855999998668,85.0673141,-0.195813686,2.34542704,0.138855999998668,0.177010208,-0.0333151594,-0.0102055445,0.138855999998668,-20.9390812,12.4151583,9.83250618
0.152031999999053,84.1105728,0.585627139,1.47215962,0.152031999999053,0.0648674741,-0.0330110937,-0.012354264,0.152031999999053,-20.9655533,12.4151564,9.36948109
0.163746999999603,84.5703125,0.232967645,4.74224281,0.163746999999603,-0.0735658184,-0.0234290678,-0.0185289066,0.163746999999603,-20.857296,12.4151564,9.1605835
0.174945999999181,82.7030792,0.0136095406,-0.450855523,0.174945999999181,-0.234977931,-0.076209344,-0.00528054591,0.174945999999181,-20.4125481,12.7092447,8.92843819
0.186774999999216,84.4661713,0.971168935,2.89526057,0.186774999999216,-0.259805202,-0.10954728,-0.00998709723,0.186774999999216,-20.3135586,12.5080252,8.70795441
0.198606999999356,84.867897,-1.2185936,3.53136992,0.198606999999356,-0.119103454,-0.135508791,-0.00615028664,0.198606999999356,-19.8794136,12.2294188,9.49710274
0.210421999999198,83.7799225,-0.744107485,-0.0492010675,0.210421999999198,-0.107312948,-0.0896630585,-0.0137959039,0.210421999999198,-20.1637211,12.4151583,9.03286171
0.223500999999487,84.1659622,0.774054706,3.40757251,0.223500999999487,-0.284907848,0.0204028767,-0.0173206478,0.223500999999487,-19.2049351,12.5201931,8.81284714
0.234781999999541,84.133049,-1.89257371,1.81774187,0.234781999999541,-0.313346297,0.0181223899,-0.00702469237,0.234781999999541,-19.3022594,12.635726,8.78138638
0.246518999999353,84.4368362,0.617374361,1.68111932,0.246518999999353,-0.134898782,0.0126425661,-0.000829159748,0.246518999999353,-19.6626453,12.6357288,9.40418625
0.258406999999352,85.7985611,1.12021446,2.33130932,0.258406999999352,-0.0446076915,-0.0335112065,0.0195311494,0.258406999999352,-19.4583359,12.264245,8.40607548
0.270790999999917,85.0861359,0.151494637,1.13801193,0.270790999999917,-0.406930149,-0.0249343868,0.0179698169,0.270790999999917,-19.1763325,12.5695543,9.1268692
0.283239999999751,85.1867371,1.99053621,1.48435223,0.283239999999751,-0.564195991,-0.0417757407,0.024541406,0.283239999999751,-19.908165,12.5254412,9.14890862
0.2944379999999,86.247673,-2.35024834,5.56193638,0.2944379999999,-0.486519367,-0.0192141738,0.0262914654,0.2944379999999,-19.8554363,12.3416367,8.85492325
0.306887999999162,83.6942825,2.7592864,5.92372179,0.306887999999162,-0.205339283,-0.0942952782,0.0191404633,0.306887999999162,-20.6500187,12.3710432,9.10486698
0.318710999998984,80.3102341,-0.567963004,-1.23920476,0.318710999998984,-0.241293296,-0.226640075,0.00547217438,0.318710999998984,-19.4676132,12.1945925,8.85884666
0.330529999999271,84.4227753,-0.0774181858,8.82064056,0.330529999999271,-0.283554226,-0.327125341,0.00143931992,0.330529999999271,-19.4613705,12.2642441,8.76602936
0.343031999999766,80.1535187,-1.22176778,4.16383505,0.343031999999766,-0.0595936626,-0.13758263,0.00216607284,0.343031999999766,-19.2007561,12.4151583,9.58994675
0.3548069999988,83.6376572,-0.133623764,0.613811493,0.3548069999988,0.0728211552,0.0360555202,-0.0142439986,0.3548069999988,-19.2916451,12.1133347,9.65962315
0.36663099999987,82.78302,1.03791296,-2.04854751,0.36663099999987,-0.0619153529,0.0868302658,0.0027275919,0.36663099999987,-19.241354,12.5312452,9.21857643
0.378454999999121,82.3572235,0.80405736,10.2877169,0.378454999999121,-0.496483326,-0.0838938579,0.00919696037,0.378454999999121,-19.0611897,12.1597662,9.55509853
0.390902999999525,83.842804,-0.262557924,7.81307077,0.390902999999525,-0.481026798,-0.0700309202,0.0133138318,0.390902999999525,-19.8523769,12.0512266,9.36946678
0.403351999999359,83.8544769,1.46492553,-1.8414731,0.403351999999359,-0.385725439,-0.062661171,0.0210294668,0.403351999999359,-19.5860691,12.0732813,9.49069309
0.414549999999508,83.5808334,-1.95613968,-1.98245096,0.414549999999508,-0.321771443,0.0756201148,0.0263210256,0.414549999999508,-18.9844513,11.9740295,9.43074131
0.426375000000007,81.6360779,4.16510534,5.96166277,0.426375000000007,-0.123976476,0.039248202,0.014770139,0.426375000000007,-19.1428394,12.1597662,9.1838007
0.438827999999376,80.479599,0.278547168,4.23286295,0.438827999999376,0.468661129,-0.0878566951,0.00163396075,0.438827999999376,-19.0743732,12.2387047,9.85459995
0.450661999999284,82.1085587,1.62506127,6.41498518,0.450661999999284,1.03465652,-0.0978408083,-0.0173526574,0.450661999999284,-19.6347427,12.3338947,10.1935139
0.463095999999496,84.0635147,-2.54378033,3.94241571,0.463095999999496,1.22237206,-0.113158643,-0.0361726359,0.463095999999496,-19.3163681,11.9519701,10.4720068
0.474918999999318,84.6014404,1.81299913,3.78028345,0.474918999999318,1.51873922,-0.0629174262,-0.0441263206,0.474918999999318,-19.8209915,11.9159832,9.65957737
0.486746999999923,86.1801987,1.35406971,1.00025523,0.486746999999923,1.20078766,-0.0526672676,-0.050819736,0.486746999999923,-19.7654095,11.4632521,9.47393036
0.4985659999993,85.2994843,0.779718339,5.30518866,0.4985659999993,1.17916727,-0.0578763634,-0.0589974672,0.4985659999993,-19.3469601,9.00222778,7.73311949
0.511018999998669,86.569519,-0.204633549,4.74019337,0.511018999998669,1.27239072,0.0391053669,-0.0525084995,0.511018999998669,-19.0348186,8.75375938,8.09048176
0.523463999998967,86.9073105,-1.40507615,-3.85932541,0.523463999998967,1.22878397,0.0179272853,-0.0518433563,0.523463999998967,-19.2031631,11.2682238,8.88431263
0.534661999999116,87.1709747,2.21140146,3.24264812,0.534661999999116,1.24716246,0.0318981931,-0.0415528864,0.534661999999116,-19.4124184,12.488677,8.19343281
0.546486999998706,86.9623184,-1.537009,-3.1849978,0.546486999998706,1.21843135,0.0161433071,-0.0506236963,0.546486999998706,-18.5006142,12.6589422,8.98641968
0.55893499999911,87.3378067,1.33930314,1.63148761,0.55893499999911,1.21478939,0.0246585086,-0.0376093425,0.55893499999911,-18.8500881,12.9665709,8.32202911
0.570762999998806,87.1858826,-1.50915682,-1.6309278,0.570762999998806,1.19896734,0.0214644335,-0.0434261709,0.570762999998806,-19.5994949,12.8214626,8.2088747
0.583207999999104,87.2720261,0.624425232,0.690874338,0.583207999999104,1.18493795,0.0201621577,-0.0358267613,0.583207999999104,-19.7476082,13.3415203,7.82595634
0.594405999999253,87.2755966,-0.280118078,-0.970499098,0.594405999999253,1.16696131,0.0235617664,-0.0335711986,0.594405999999253,-20.1930599,13.5179796,7.99741888
0.606855999999425,87.4658127,-0.0222788621,-0.175455004,0.606855999999425,1.1455617,0.0165437907,-0.0319423415,0.606855999999425,-20.4256229,12.9003973,8.06849003
0.618677999999818,87.6382904,0.212894261,0.0641926825,0.618677999999818,1.1367662,0.0205402374,-0.024550179,0.618677999999818,-19.2808971,12.9259472,8.09278679
0.630506999998943,87.680954,-0.754395127,-0.956600785,0.630506999998943,1.11531377,0.0184117872,-0.0225897655,0.630506999998943,-19.7364349,13.6456976,7.51244211
0.643031999999039,87.961853,0.608215749,0.5437392,0.643031999999039,1.09942734,0.0166236088,-0.0234817546,0.643031999999039,-19.0372562,13.5179882,7.12024498
0.654774999999972,87.9988632,-0.923764884,-0.595551789,0.654774999999972,1.07467723,0.0194480047,-0.0181648284,0.654774999999972,-19.0236111,13.8662453,7.466115
0.666598999999223,88.0909653,0.665048659,-0.148514584,0.666598999999223,1.05515707,0.016703425,-0.0160363782,0.666598999999223,-19.1799965,14.144865,6.58403492
0.678421999999955,88.0344849,-1.21784115,0.189906076,0.678421999999955,1.0325563,0.0235928819,-0.0135158449,0.678421999999955,-19.2100277,13.9010639,6.78141117
0.690875999999662,87.9487534,0.452320248,-0.603962064,0.690875999999662,0.988614917,0.0257227346,-0.0063211224,0.690875999999662,-19.7965775,13.738555,6.84459591
0.703319999999621,88.0760422,-0.910215318,0.0999455154,0.703319999999621,0.950675249,0.0283034779,-0.00397982635,0.703319999999621,-19.8460865,13.7385492,6.43669224
0.714513999999326,88.1972885,0.348654836,-0.57320261,0.714513999999326,0.916809261,0.0311887097,0.00261245715,0.714513999999326,-19.5847988,14.1061707,6.28228283
0.72634299999936,88.1925735,-0.988250971,-0.316467792,0.72634299999936,0.89109832,0.0295861531,0.0059762802,0.72634299999936,-19.22616,13.7617779,6.07337475
0.738790999998855,88.2154846,0.280215561,-0.123862103,0.738790999998855,0.854496062,0.0307778027,0.0102275806,0.738790999998855,-19.2921085,13.7385569,5.99563456
0.75186499999927,88.2927475,-0.576721251,-0.580861211,0.75186499999927,0.827511549,0.031551905,0.0139219612,0.75186499999927,-19.4926834,13.7385607,5.72575235
0.763057999999546,88.3273468,-0.408839077,-0.0126881814,0.763057999999546,0.804651737,0.030390542,0.0170090608,0.763057999999546,-19.0760994,14.3757391,5.46156311
0.774886999998671,88.2849045,-0.328838021,-0.439666986,0.774886999998671,0.778094351,0.0307624005,0.0211554933,0.774886999998671,-19.6290226,14.6208105,5.40031052
0.786710999999741,88.4274368,-0.545129478,-0.159828722,0.786710999999741,0.753281176,0.032442756,0.0289971512,0.786710999999741,-19.1092567,14.4350891,5.58592653
0.798533999998654,88.5227737,-0.134376451,-0.214891344,0.798533999998654,0.730064213,0.0354673937,0.0312096179,0.798533999998654,-20.1392975,14.4815187,5.46989393
0.811035999999149,88.5237122,-0.662784994,-0.452766478,0.811035999999149,0.702178657,0.0359392986,0.0370726585,0.811035999999149,-19.6216431,14.2899628,5.51056433
0.823431999999229,88.5780487,0.170802727,-0.117890783,0.823431999999229,0.678260207,0.0366576463,0.0426332355,0.823431999999229,-19.5010834,14.2458382,5.24600887
0.834629999999379,88.5532608,-0.690912902,-0.342839658,0.834629999999379,0.661809146,0.0379583687,0.0439989939,0.834629999999379,-19.5006638,14.963891,4.78787231
0.846490999999332,88.6294174,0.089191556,-0.276239574,0.846490999999332,0.636132419,0.0379879251,0.0450165384,0.846490999999332,-19.7113438,14.8065386,4.2514019
0.858902999999373,88.8810272,-0.955506027,0.0282887947,0.858902999999373,0.610548913,0.0383071974,0.0476350933,0.858902999999373,-19.6932106,14.6208344,5.02534819
0.870726999999533,89.1239853,-0.207142726,-0.470341086,0.870726999999533,0.575695574,0.042804949,0.0553787313,0.870726999999533,-19.4518318,14.7368984,4.85484695
0.883175999999366,89.4881668,-0.740732729,0.0997066572,0.883175999999366,0.543555856,0.0428035483,0.0589690916,0.883175999999366,-19.116642,14.9957724,4.34187889
0.894373999999516,89.3165817,-0.153780833,-0.547724843,0.894373999999516,0.512315035,0.0468564779,0.0643375143,0.894373999999516,-19.2008076,15.4540586,4.46927834
0.906823999998778,89.0443039,-0.760994196,-0.101170905,0.906823999998778,0.483294189,0.0487632081,0.0700370297,0.906823999998778,-19.1565151,14.9737358,4.56230116
0.918649999998706,88.8991547,-0.263097525,-0.211874202,0.918649999998706,0.455774218,0.0489382446,0.0747028291,0.918649999998706,-19.8433323,15.015523,4.57626057
0.930470999998761,88.9776917,-0.514517486,-0.488443792,0.930470999998761,0.431016922,0.0492743179,0.0779235065,0.930470999998761,-19.1860294,14.5279417,4.06566095
0.943544999999176,88.9120789,-0.521555126,-0.175716579,0.943544999999176,0.401289344,0.0501758382,0.086187914,0.943544999999176,-19.5129395,15.3139982,4.17183208
