pressureTimestamp,pressure,temperatureTimestamp,temperature
0.450943999999254,100436.133,0.375935999999456,52.9099998
0.450943999999254,100436.133,0.375935999999456,52.9099998
0.480943999999909,100426.586,0.465947999999116,52.9199982
0.495955999999751,100425.336,0.465947999999116,52.9199982
0.510947999999189,100420.422,0.465947999999116,52.9199982
0.525947999999516,100409.664,0.465947999999116,52.9199982
0.540947999998934,100405.688,0.465947999999116,52.9199982
0.540947999998934,100405.688,0.465947999999116,52.9199982
0.570947999999589,100393.023,0.555939999999282,52.9199982
0.585947999999007,100386.469,0.555939999999282,52.9199982
0.600947999999335,100378.164,0.555939999999282,52.9199982
0.615951999999197,100374.852,0.555939999999282,52.9199982
0.630955999999969,100367.555,0.555939999999282,52.9199982
0.630955999999969,100367.555,0.555939999999282,52.9199982
0.66095199999927,100356.562,0.645951999999852,52.9199982
